Input,Output Albicans GeneID,Paralog count,Name,Merged
CLUG_03294,C5_02260C_A,0,PTH1,CLUG_03294 (PTH1)
CLUG_03295,C5_02240W_A,0,PTH2,CLUG_03295 (PTH2)
CLUG_03298,C5_03560W_A,0,N/A,CLUG_03298
CLUG_03299,C5_03580C_A,0,CAC2,CLUG_03299 (CAC2)
CLUG_03301,C5_03570W_A,0,N/A,CLUG_03301
CLUG_03302,C3_02170C_A,1,LAP41,CLUG_03302 (LAP41)
CLUG_03304,C3_05270C_A,1,HGT5,CLUG_03304 (HGT5)
CLUG_03307,C6_01100W_A,0,SEC9,CLUG_03307 (SEC9)
CLUG_03308,CR_10770W_A,0,N/A,CLUG_03308
CLUG_03310,CR_04360C_A,0,NHP2,CLUG_03310 (NHP2)
CLUG_03311,CR_04370W_A,0,N/A,CLUG_03311
CLUG_03312,CR_04380C_A,0,SEC26,CLUG_03312 (SEC26)
CLUG_03314,C7_02100W_A,0,N/A,CLUG_03314
CLUG_03315,C7_02110W_A,0,N/A,CLUG_03315
CLUG_03316,C7_02120C_A,0,N/A,CLUG_03316
CLUG_03318,C7_02150C_A,0,ECM42,CLUG_03318 (ECM42)
CLUG_03321,C4_00610W_A,1,N/A,CLUG_03321
CLUG_03324,C7_02170C_A,0,N/A,CLUG_03324
CLUG_03325,C1_00640C_A,1,RPO41,CLUG_03325 (RPO41)
CLUG_03326,C1_00640C_A,1,RPO41,CLUG_03326 (RPO41)
CLUG_03327,C7_02180C_A,0,TRS33,CLUG_03327 (TRS33)
CLUG_03332,C7_02200W_A,0,WHI3,CLUG_03332 (WHI3)
CLUG_03334,C1_08840W_A,1,N/A,CLUG_03334
CLUG_03336,C2_07650C_A,0,N/A,CLUG_03336
CLUG_03337,C1_06600W_A,0,N/A,CLUG_03337
CLUG_03338,C1_06590C_A,0,IWS1,CLUG_03338 (IWS1)
CLUG_03339,C1_06580W_A,0,RPS23A,CLUG_03339 (RPS23A)
CLUG_03340,C1_06570W_A,0,ANT1,CLUG_03340 (ANT1)
CLUG_03341,C1_06560W_A,0,N/A,CLUG_03341
CLUG_03342,C6_02050W_A,0,DBR1,CLUG_03342 (DBR1)
CLUG_03343,C6_02040W_A,0,MCR1,CLUG_03343 (MCR1)
CLUG_03344,C6_02030C_A,0,N/A,CLUG_03344
CLUG_03345,C6_02020C_A,0,N/A,CLUG_03345
CLUG_03347,C2_10240W_A,1,GPD1,CLUG_03347 (GPD1)
CLUG_03348,CR_09710W_A,0,PCD1,CLUG_03348 (PCD1)
CLUG_03349,CR_09720W_A,0,VMA22,CLUG_03349 (VMA22)
CLUG_03350,CR_09730C_A,0,SSF1,CLUG_03350 (SSF1)
CLUG_03351,CR_09740W_A,0,RRP3,CLUG_03351 (RRP3)
CLUG_03352,CR_09750C_A,0,N/A,CLUG_03352
CLUG_03353,CR_09760W_A,0,MED21,CLUG_03353 (MED21)
CLUG_03354,C3_06890W_A,3,PMT2,CLUG_03354 (PMT2)
CLUG_03355,C1_05330C_A,0,N/A,CLUG_03355
CLUG_03358,C1_05510C_A,1,RPS27A,CLUG_03358 (RPS27A)
CLUG_03359,C1_05500W_A,0,RSM22,CLUG_03359 (RSM22)
CLUG_03360,C1_05490C_A,1,N/A,CLUG_03360
CLUG_03361,C1_05480C_A,0,N/A,CLUG_03361
CLUG_03363,C1_05470W_A,0,MTM1,CLUG_03363 (MTM1)
CLUG_03364,C1_05460W_A,0,KOG1,CLUG_03364 (KOG1)
CLUG_03366,C1_12800W_A,0,N/A,CLUG_03366
CLUG_03367,CR_09180W_A,0,CDG1,CLUG_03367 (CDG1)
CLUG_03368,C2_07580W_A,1,N/A,CLUG_03368
CLUG_03370,C1_05300C_A,0,PRD1,CLUG_03370 (PRD1)
CLUG_03371,C1_05290W_A,0,GRS1,CLUG_03371 (GRS1)
CLUG_03373,C2_02060C_A,2,FMO1,CLUG_03373 (FMO1)
CLUG_03374,C1_05280W_A,0,N/A,CLUG_03374
CLUG_03375,C1_05270C_A,0,MHR1,CLUG_03375 (MHR1)
CLUG_03377,C1_05240C_A,0,RPT1,CLUG_03377 (RPT1)
CLUG_03378,C1_05250W_A,0,N/A,CLUG_03378
CLUG_03379,C1_05230W_A,0,N/A,CLUG_03379
CLUG_03380,C1_05220C_A,0,N/A,CLUG_03380
CLUG_03381,C1_05210C_A,0,N/A,CLUG_03381
CLUG_03383,C4_06580W_A,0,CBF1,CLUG_03383 (CBF1)
CLUG_03385,C5_00780C_A,0,N/A,CLUG_03385
CLUG_03386,C5_00770C_A,0,FOL1,CLUG_03386 (FOL1)
CLUG_03387,C5_01910W_A,0,GIS2,CLUG_03387 (GIS2)
CLUG_03389,C1_02970W_A,0,N/A,CLUG_03389
CLUG_03390,C4_06380W_A,2,SOU2,CLUG_03390 (SOU2)
CLUG_03391,C3_03410C_A,0,N/A,CLUG_03391
CLUG_03392,C3_03400C_A,0,VTI1,CLUG_03392 (VTI1)
CLUG_03393,C3_03390C_A,0,YAH1,CLUG_03393 (YAH1)
CLUG_03394,C7_01400C_A,15,N/A,CLUG_03394
CLUG_03395,C3_03100C_A,0,N/A,CLUG_03395
CLUG_03396,C1_10710C_A,1,N/A,CLUG_03396
CLUG_03397,C3_03060W_A,0,N/A,CLUG_03397
CLUG_03398,C2_06610C_A,2,N/A,CLUG_03398
CLUG_03399,C2_00620C_A,0,N/A,CLUG_03399
CLUG_03400,C2_00630C_A,0,N/A,CLUG_03400
CLUG_03403,C5_00350C_A,0,N/A,CLUG_03403
CLUG_03404,C5_00340W_A,0,EIP1,CLUG_03404 (EIP1)
CLUG_03405,C6_00330C_A,2,GNP1,CLUG_03405 (GNP1)
CLUG_03406,C5_00330C_A,0,N/A,CLUG_03406
CLUG_03410,C5_00330C_A,0,N/A,CLUG_03410
CLUG_03411,C5_00310C_A,0,N/A,CLUG_03411
CLUG_03412,C5_00300C_A,0,SMC4,CLUG_03412 (SMC4)
CLUG_03413,C5_00290W_A,0,DUS4,CLUG_03413 (DUS4)
CLUG_03414,C5_00200C_A,0,BDF1,CLUG_03414 (BDF1)
CLUG_03415,C5_00210C_A,0,BRE1,CLUG_03415 (BRE1)
CLUG_03416,C5_00220W_A,0,ROT2,CLUG_03416 (ROT2)
CLUG_03419,C5_00250C_A,0,N/A,CLUG_03419
CLUG_03420,C5_00260W_A,0,N/A,CLUG_03420
CLUG_03421,C5_00180W_A,0,VIP1,CLUG_03421 (VIP1)
CLUG_03422,C1_09480W_A,2,PPT2,CLUG_03422 (PPT2)
CLUG_03423,C3_06870W_A,0,TDH3,CLUG_03423 (TDH3)
CLUG_03425,C5_00280C_A,0,N/A,CLUG_03425
CLUG_03426,C2_08360C_A,4,OPT5,CLUG_03426 (OPT5)
CLUG_03427,C2_00240C_A,2,SOD6,CLUG_03427 (SOD6)
CLUG_03428,C1_13510C_A,1,TGL99,CLUG_03428 (TGL99)
CLUG_03431,C2_00710W_A,0,NPL6,CLUG_03431 (NPL6)
CLUG_03432,C2_00700W_A,1,N/A,CLUG_03432
CLUG_03434,C2_01060C_A,0,JJJ3,CLUG_03434 (JJJ3)
CLUG_03435,C2_01070W_A,0,N/A,CLUG_03435
CLUG_03436,CR_05890C_A,0,N/A,CLUG_03436
CLUG_03437,C1_03550C_A,0,COQ6,CLUG_03437 (COQ6)
CLUG_03438,C1_03430W_A,0,N/A,CLUG_03438
CLUG_03439,C1_03440C_A,0,N/A,CLUG_03439
CLUG_03440,C1_00180W_A,0,RPL16A,CLUG_03440 (RPL16A)
CLUG_03441,C1_00170W_A,1,LEU4,CLUG_03441 (LEU4)
CLUG_03443,C1_00160C_A,0,N/A,CLUG_03443
CLUG_03445,C1_00150C_A,0,RIM8,CLUG_03445 (RIM8)
CLUG_03446,C1_00140W_A,0,KEL1,CLUG_03446 (KEL1)
CLUG_03447,C1_00130C_A,0,VPS53,CLUG_03447 (VPS53)
CLUG_03448,C1_00120C_A,0,TRP1,CLUG_03448 (TRP1)
CLUG_03449,C1_00110W_A,0,CCT8,CLUG_03449 (CCT8)
CLUG_03452,C1_00090W_A,0,N/A,CLUG_03452
CLUG_03453,C1_00100C_A,0,N/A,CLUG_03453
CLUG_03454,C1_00070W_A,0,MVD,CLUG_03454 (MVD)
CLUG_03455,C1_00060W_A,0,TUP1,CLUG_03455 (TUP1)
CLUG_03456,CR_10760C_A,0,COX16,CLUG_03456 (COX16)
CLUG_03457,CR_10750C_A,0,N/A,CLUG_03457
CLUG_03458,CR_10740W_A,0,CSM1,CLUG_03458 (CSM1)
CLUG_03459,CR_10730C_A,0,N/A,CLUG_03459
CLUG_03461,CR_10720W_A,0,HMI1,CLUG_03461 (HMI1)
CLUG_03463,CR_10710C_A,0,VPS52,CLUG_03463 (VPS52)
CLUG_03464,C5_04000W_A,1,RFC3,CLUG_03464 (RFC3)
CLUG_03467,C4_07060W_A,2,N/A,CLUG_03467
CLUG_03468,C4_07060W_A,2,N/A,CLUG_03468
CLUG_03470,C5_04940W_A,1,N/A,CLUG_03470
CLUG_03471,C5_04940W_A,1,N/A,CLUG_03471
CLUG_03472,CR_10800C_A,0,N/A,CLUG_03472
CLUG_03473,C5_02390C_A,1,N/A,CLUG_03473
CLUG_03474,CR_10820W_A,0,N/A,CLUG_03474
CLUG_03475,CR_10830C_A,0,N/A,CLUG_03475
CLUG_03476,CR_10850C_A,0,ATP16,CLUG_03476 (ATP16)
CLUG_03477,C7_00350C_A,15,N/A,CLUG_03477
CLUG_03479,CR_10530W_A,0,N/A,CLUG_03479
CLUG_03480,CR_10520C_A,0,SLD5,CLUG_03480 (SLD5)
CLUG_03481,CR_10510W_A,0,RTC1,CLUG_03481 (RTC1)
CLUG_03482,CR_10500C_A,0,N/A,CLUG_03482
CLUG_03483,CR_10490W_A,0,EIF4E,CLUG_03483 (EIF4E)
CLUG_03484,CR_03790C_A,0,KRE1,CLUG_03484 (KRE1)
CLUG_03485,C1_11750W_A,1,AVT4,CLUG_03485 (AVT4)
CLUG_03486,C1_11750W_A,1,AVT4,CLUG_03486 (AVT4)
CLUG_03487,C1_05490C_A,1,N/A,CLUG_03487
CLUG_03488,C1_11770C_A,0,N/A,CLUG_03488
CLUG_03489,C1_11790W_A,0,N/A,CLUG_03489
CLUG_03490,C1_11800C_A,0,N/A,CLUG_03490
CLUG_03491,C1_11810W_A,0,CAS1,CLUG_03491 (CAS1)
CLUG_03492,C1_11850W_A,0,N/A,CLUG_03492
CLUG_03493,C7_01490W_A,0,N/A,CLUG_03493
CLUG_03494,C3_04020C_A,0,ZCF16,CLUG_03494 (ZCF16)
CLUG_03495,C1_08240C_A,4,N/A,CLUG_03495
CLUG_03496,C3_06910C_A,0,TPD3,CLUG_03496 (TPD3)
CLUG_03497,C3_06900W_A,0,ISA2,CLUG_03497 (ISA2)
CLUG_03498,C3_06890W_A,3,PMT2,CLUG_03498 (PMT2)
CLUG_03499,C3_06870W_A,0,TDH3,CLUG_03499 (TDH3)
CLUG_03500,C3_06880W_A,0,N/A,CLUG_03500
CLUG_03502,C2_06170C_A,0,ECM17,CLUG_03502 (ECM17)
CLUG_03504,C2_06160W_A,0,N/A,CLUG_03504
CLUG_03505,C2_06150C_A,0,RPN10,CLUG_03505 (RPN10)
CLUG_03507,C2_06130W_A,0,CSM3,CLUG_03507 (CSM3)
CLUG_03509,C2_06120C_A,0,N/A,CLUG_03509
CLUG_03510,C2_06110W_A,0,N/A,CLUG_03510
CLUG_03511,C2_06100W_A,0,PMT4,CLUG_03511 (PMT4)
CLUG_03513,C2_06030W_A,0,N/A,CLUG_03513
CLUG_03514,C1_08790W_A,2,TPO3,CLUG_03514 (TPO3)
CLUG_03515,C3_07680W_A,0,HIR3,CLUG_03515 (HIR3)
CLUG_03516,C3_07670W_A,0,N/A,CLUG_03516
CLUG_03517,C3_07660W_A,1,RAD4,CLUG_03517 (RAD4)
CLUG_03518,C3_07650C_A,0,N/A,CLUG_03518
CLUG_03520,C3_07640C_A,1,FUM12,CLUG_03520 (FUM12)
CLUG_03522,C3_02860W_A,0,THI6,CLUG_03522 (THI6)
CLUG_03523,C3_02970C_A,0,WSS1,CLUG_03523 (WSS1)
CLUG_03525,C3_02820C_A,0,NSG2,CLUG_03525 (NSG2)
CLUG_03526,C3_02940C_A,0,NUO2,CLUG_03526 (NUO2)
CLUG_03527,C3_02920W_A,0,N/A,CLUG_03527
CLUG_03528,C3_02910W_A,1,N/A,CLUG_03528
CLUG_03529,C3_02900W_A,1,N/A,CLUG_03529
CLUG_03530,C1_10930C_A,0,UBA4,CLUG_03530 (UBA4)
CLUG_03531,C1_10920W_A,0,N/A,CLUG_03531
CLUG_03532,C1_10910C_A,0,N/A,CLUG_03532
CLUG_03533,C1_10770W_A,1,SFT2,CLUG_03533 (SFT2)
CLUG_03534,C1_10780C_A,0,HNT1,CLUG_03534 (HNT1)
CLUG_03535,C1_10790W_A,0,CDC48,CLUG_03535 (CDC48)
CLUG_03536,C5_02130W_A,0,N/A,CLUG_03536
CLUG_03537,C1_08070W_A,5,CDR4,CLUG_03537 (CDR4)
CLUG_03538,C1_08060W_A,0,OFR1,CLUG_03538 (OFR1)
CLUG_03539,C1_08050W_A,0,NUO4,CLUG_03539 (NUO4)
CLUG_03540,C1_08030W_A,0,PFY1,CLUG_03540 (PFY1)
CLUG_03541,C1_08020W_A,0,UBA2,CLUG_03541 (UBA2)
CLUG_03543,C1_08010W_A,0,DPM1,CLUG_03543 (DPM1)
CLUG_03544,C1_08000W_A,0,NRP1,CLUG_03544 (NRP1)
CLUG_03545,C1_06270W_A,4,N/A,CLUG_03545
CLUG_03546,C3_04640W_A,1,ZCF31,CLUG_03546 (ZCF31)
CLUG_03547,C1_06320W_A,1,N/A,CLUG_03547
CLUG_03548,C1_06320W_A,1,N/A,CLUG_03548
CLUG_03549,C1_06360W_A,0,N/A,CLUG_03549
CLUG_03551,C1_06390W_A,0,N/A,CLUG_03551
CLUG_03552,C1_06400C_A,0,N/A,CLUG_03552
CLUG_03553,C1_06410W_A,0,N/A,CLUG_03553
CLUG_03554,C1_06420C_A,0,N/A,CLUG_03554
CLUG_03555,C1_10490W_A,0,LKH1,CLUG_03555 (LKH1)
CLUG_03557,C1_03620C_A,2,RPS22B,CLUG_03557 (RPS22B)
CLUG_03558,C1_06430C_A,0,N/A,CLUG_03558
CLUG_03559,C1_06510C_A,5,N/A,CLUG_03559
CLUG_03562,C1_06520C_A,0,BPH1,CLUG_03562 (BPH1)
CLUG_03563,C1_06530C_A,0,N/A,CLUG_03563
CLUG_03564,C1_06540C_A,1,N/A,CLUG_03564
CLUG_03565,C1_06550W_A,0,GLT1,CLUG_03565 (GLT1)
CLUG_03566,C1_03190C_A,2,ECM33,CLUG_03566 (ECM33)
CLUG_03567,C1_03120W_A,0,N/A,CLUG_03567
CLUG_03568,C1_03130C_A,0,GGA2,CLUG_03568 (GGA2)
CLUG_03569,C1_03140W_A,0,N/A,CLUG_03569
CLUG_03571,C1_03160C_A,0,COQ4,CLUG_03571 (COQ4)
CLUG_03572,C1_03960C_A,0,N/A,CLUG_03572
CLUG_03573,C1_03180W_A,0,N/A,CLUG_03573
CLUG_03577,C1_03940W_A,1,N/A,CLUG_03577
CLUG_03578,C1_03930W_A,0,NUE2,CLUG_03578 (NUE2)
CLUG_03579,C1_03920C_A,0,ERF2,CLUG_03579 (ERF2)
CLUG_03580,C4_07220C_A,0,N/A,CLUG_03580
CLUG_03582,C4_07200C_A,1,N/A,CLUG_03582
CLUG_03583,C4_07190W_A,0,SEC10,CLUG_03583 (SEC10)
CLUG_03584,C4_07180W_A,0,UBI3,CLUG_03584 (UBI3)
CLUG_03587,C4_07140W_A,0,N/A,CLUG_03587
CLUG_03588,C1_03300C_A,0,MAS1,CLUG_03588 (MAS1)
CLUG_03589,C1_03290W_A,0,NGG1,CLUG_03589 (NGG1)
CLUG_03590,C1_03280W_A,0,N/A,CLUG_03590
CLUG_03591,C1_03270W_A,0,N/A,CLUG_03591
CLUG_03592,C1_14430C_A,1,N/A,CLUG_03592
CLUG_03594,C1_13580W_A,0,SEC18,CLUG_03594 (SEC18)
CLUG_03595,C5_02130W_A,0,N/A,CLUG_03595
CLUG_03596,C3_06180C_A,2,TSA1,CLUG_03596 (TSA1)
CLUG_03597,C3_06340W_A,0,HNT2,CLUG_03597 (HNT2)
CLUG_03598,C3_06170C_A,1,N/A,CLUG_03598
CLUG_03600,C3_05550C_A,1,N/A,CLUG_03600
CLUG_03601,C1_01680C_A,0,FYV4,CLUG_03601 (FYV4)
CLUG_03602,C1_01690C_A,0,LSC1,CLUG_03602 (LSC1)
CLUG_03604,C1_01700W_A,0,ARP8,CLUG_03604 (ARP8)
CLUG_03605,C1_01710W_A,0,N/A,CLUG_03605
CLUG_03606,C1_00400W_A,0,SVF1,CLUG_03606 (SVF1)
CLUG_03607,C1_01920W_A,1,ROA1,CLUG_03607 (ROA1)
CLUG_03608,CR_05980W_A,0,N/A,CLUG_03608
CLUG_03609,CR_05970C_A,0,N/A,CLUG_03609
CLUG_03610,C5_04830W_A,1,SFL2,CLUG_03610 (SFL2)
CLUG_03612,CR_06000W_A,0,SOK1,CLUG_03612 (SOK1)
CLUG_03615,C5_03800W_A,0,RCF1,CLUG_03615 (RCF1)
CLUG_03616,C5_03820C_A,0,BUD7,CLUG_03616 (BUD7)
CLUG_03617,C5_03830C_A,0,N/A,CLUG_03617
CLUG_03618,C5_03840W_A,0,N/A,CLUG_03618
CLUG_03620,C5_03860W_A,0,HAM1,CLUG_03620 (HAM1)
CLUG_03621,C5_03870C_A,0,N/A,CLUG_03621
CLUG_03623,C5_03920C_A,0,N/A,CLUG_03623
CLUG_03625,C1_01530C_A,0,N/A,CLUG_03625
CLUG_03626,C1_01560W_A,0,SIZ1,CLUG_03626 (SIZ1)
CLUG_03627,C1_01570C_A,0,RPB7,CLUG_03627 (RPB7)
CLUG_03628,C1_01580W_A,0,N/A,CLUG_03628
CLUG_03629,C1_01590C_A,1,N/A,CLUG_03629
CLUG_03630,C1_01590C_A,1,N/A,CLUG_03630
CLUG_03631,C1_01600W_A,0,MRP20,CLUG_03631 (MRP20)
CLUG_03632,C2_08160C_A,0,N/A,CLUG_03632
CLUG_03633,CR_06950C_A,0,ATX1,CLUG_03633 (ATX1)
CLUG_03635,CR_06930W_A,0,N/A,CLUG_03635
CLUG_03637,C1_05160C_A,1,N/A,CLUG_03637
CLUG_03638,C7_02670W_A,0,N/A,CLUG_03638
CLUG_03639,C7_02680W_A,0,TOM22,CLUG_03639 (TOM22)
CLUG_03640,C7_02690C_A,0,EPT1,CLUG_03640 (EPT1)
CLUG_03641,C7_02660C_A,0,N/A,CLUG_03641
CLUG_03642,C7_02650W_A,0,TEP1,CLUG_03642 (TEP1)
CLUG_03643,C7_02640W_A,0,TOM70,CLUG_03643 (TOM70)
CLUG_03644,C7_02630W_A,0,N/A,CLUG_03644
CLUG_03645,C7_02570C_A,0,RBP1,CLUG_03645 (RBP1)
CLUG_03646,C7_02560W_A,0,N/A,CLUG_03646
CLUG_03647,C7_02550C_A,0,N/A,CLUG_03647
CLUG_03650,C7_02530C_A,0,N/A,CLUG_03650
CLUG_03652,C7_02510W_A,0,N/A,CLUG_03652
CLUG_03653,CR_00780C_A,0,GSY1,CLUG_03653 (GSY1)
CLUG_03654,CR_00800C_A,0,PWP2,CLUG_03654 (PWP2)
CLUG_03655,CR_00810W_A,0,N/A,CLUG_03655
CLUG_03656,CR_00820C_A,0,N/A,CLUG_03656
CLUG_03657,C1_02420C_A,2,GSC1,CLUG_03657 (GSC1)
CLUG_03658,C1_02420C_A,2,GSC1,CLUG_03658 (GSC1)
CLUG_03659,CR_00650W_A,1,N/A,CLUG_03659
CLUG_03660,CR_00640W_A,0,ACC1,CLUG_03660 (ACC1)
CLUG_03661,C7_00290C_A,0,HGT13,CLUG_03661 (HGT13)
CLUG_03662,C2_09900C_A,0,TIM23,CLUG_03662 (TIM23)
CLUG_03663,C2_09890W_A,0,SMM1,CLUG_03663 (SMM1)
CLUG_03664,C2_09880C_A,0,N/A,CLUG_03664
CLUG_03666,C2_09840W_A,0,MTW1,CLUG_03666 (MTW1)
CLUG_03668,CR_01950W_A,0,N/A,CLUG_03668
CLUG_03669,C6_02150C_A,1,LPE10,CLUG_03669 (LPE10)
CLUG_03670,CR_01970C_A,0,VMA4,CLUG_03670 (VMA4)
CLUG_03671,CR_01980C_A,0,CRC1,CLUG_03671 (CRC1)
CLUG_03672,C1_13970C_A,1,HPC2,CLUG_03672 (HPC2)
CLUG_03673,CR_02000C_A,0,HEM1,CLUG_03673 (HEM1)
CLUG_03674,CR_01930C_A,0,BIO2,CLUG_03674 (BIO2)
CLUG_03675,C1_00630W_A,3,N/A,CLUG_03675
CLUG_03677,C3_07380W_A,0,N/A,CLUG_03677
CLUG_03678,C3_07390C_A,1,RSM10,CLUG_03678 (RSM10)
CLUG_03679,C3_07400W_A,0,N/A,CLUG_03679
CLUG_03680,C3_07410C_A,0,KRS1,CLUG_03680 (KRS1)
CLUG_03681,C3_07420W_A,0,N/A,CLUG_03681
CLUG_03682,C3_07430W_A,0,N/A,CLUG_03682
CLUG_03683,C3_07440W_A,0,TPI1,CLUG_03683 (TPI1)
CLUG_03684,C3_07450C_A,0,N/A,CLUG_03684
CLUG_03685,C2_10690W_A,0,TPS3,CLUG_03685 (TPS3)
CLUG_03686,C2_10700C_A,0,N/A,CLUG_03686
CLUG_03687,C2_10710W_A,0,TIF11,CLUG_03687 (TIF11)
CLUG_03688,C6_00670W_A,0,CDC14,CLUG_03688 (CDC14)
CLUG_03689,C6_00690W_A,0,N/A,CLUG_03689
CLUG_03690,C6_00700C_A,0,N/A,CLUG_03690
CLUG_03691,C6_00710W_A,0,N/A,CLUG_03691
CLUG_03692,C6_00720C_A,0,COX15,CLUG_03692 (COX15)
CLUG_03693,C6_00730W_A,0,N/A,CLUG_03693
CLUG_03694,C6_00740W_A,0,FAT1,CLUG_03694 (FAT1)
CLUG_03695,C6_00750C_A,0,PGK1,CLUG_03695 (PGK1)
CLUG_03696,C6_00760W_A,0,FES1,CLUG_03696 (FES1)
CLUG_03697,C6_00770C_A,0,N/A,CLUG_03697
CLUG_03698,C6_00780W_A,0,SEC8,CLUG_03698 (SEC8)
CLUG_03699,C6_00790C_A,0,CTR1,CLUG_03699 (CTR1)
CLUG_03701,C1_10280C_A,0,FMP52,CLUG_03701 (FMP52)
CLUG_03703,CR_04100C_A,0,RPL15A,CLUG_03703 (RPL15A)
CLUG_03704,CR_04090C_A,0,ADE17,CLUG_03704 (ADE17)
CLUG_03705,CR_04080C_A,0,SEC63,CLUG_03705 (SEC63)
CLUG_03706,CR_04070W_A,0,NAT5,CLUG_03706 (NAT5)
CLUG_03707,C2_05550W_A,1,N/A,CLUG_03707
CLUG_03708,CR_04050C_A,0,MEX67,CLUG_03708 (MEX67)
CLUG_03709,CR_04040C_A,0,SPT14,CLUG_03709 (SPT14)
CLUG_03710,CR_04030W_A,0,NIP100,CLUG_03710 (NIP100)
CLUG_03711,CR_04010C_A,0,MRPL40,CLUG_03711 (MRPL40)
CLUG_03712,CR_04000W_A,0,RPT4,CLUG_03712 (RPT4)
CLUG_03713,CR_03990C_A,0,GCD1,CLUG_03713 (GCD1)
CLUG_03714,CR_03980W_A,0,N/A,CLUG_03714
CLUG_03715,CR_03960C_A,0,MON1,CLUG_03715 (MON1)
CLUG_03716,CR_03950W_A,0,N/A,CLUG_03716
CLUG_03717,CR_03940W_A,0,IPI1,CLUG_03717 (IPI1)
CLUG_03718,C3_06520C_A,1,N/A,CLUG_03718
CLUG_03719,CR_03920C_A,0,TPO4,CLUG_03719 (TPO4)
CLUG_03720,C1_05930C_A,1,N/A,CLUG_03720
CLUG_03722,C1_05950C_A,0,N/A,CLUG_03722
CLUG_03723,C1_05960W_A,0,PGA45,CLUG_03723 (PGA45)
CLUG_03724,C1_05980W_A,0,N/A,CLUG_03724
CLUG_03725,C1_05990C_A,1,N/A,CLUG_03725
CLUG_03726,C1_06210W_A,1,BUD16,CLUG_03726 (BUD16)
CLUG_03728,C3_06080W_A,0,REV3,CLUG_03728 (REV3)
CLUG_03729,C3_06070C_A,1,PBS2,CLUG_03729 (PBS2)
CLUG_03730,C1_06080C_A,0,ARC35,CLUG_03730 (ARC35)
CLUG_03731,C1_06070W_A,0,N/A,CLUG_03731
CLUG_03732,C1_06060C_A,1,ACP1,CLUG_03732 (ACP1)
CLUG_03733,C1_06040W_A,0,RTT101,CLUG_03733 (RTT101)
CLUG_03734,C1_06030C_A,0,N/A,CLUG_03734
CLUG_03735,C1_06020W_A,0,RGD1,CLUG_03735 (RGD1)
CLUG_03736,C1_06010W_A,0,CHS7,CLUG_03736 (CHS7)
CLUG_03737,C1_06230C_A,0,MDM34,CLUG_03737 (MDM34)
CLUG_03738,C1_07340W_A,1,N/A,CLUG_03738
CLUG_03739,C1_07340W_A,1,N/A,CLUG_03739
CLUG_03741,C2_07730W_A,0,YVC1,CLUG_03741 (YVC1)
CLUG_03743,C2_07750W_A,0,RHO2,CLUG_03743 (RHO2)
CLUG_03744,C4_06380W_A,2,SOU2,CLUG_03744 (SOU2)
CLUG_03745,C4_06650W_A,0,N/A,CLUG_03745
CLUG_03746,C4_06670W_A,0,N/A,CLUG_03746
CLUG_03748,C4_06690C_A,0,N/A,CLUG_03748
CLUG_03749,C4_06440C_A,0,N/A,CLUG_03749
CLUG_03751,C4_06720W_A,0,NOP1,CLUG_03751 (NOP1)
CLUG_03752,C2_02240C_A,0,HEX3,CLUG_03752 (HEX3)
CLUG_03753,C4_06730C_A,0,N/A,CLUG_03753
CLUG_03754,C4_03920W_A,0,N/A,CLUG_03754
CLUG_03755,C4_06760W_A,0,GUT2,CLUG_03755 (GUT2)
CLUG_03756,C3_00320W_A,1,RHR2,CLUG_03756 (RHR2)
CLUG_03757,C1_06660W_A,0,N/A,CLUG_03757
CLUG_03758,C1_06650W_A,0,NAA20,CLUG_03758 (NAA20)
CLUG_03759,C1_06630W_A,0,N/A,CLUG_03759
CLUG_03760,C1_06610C_A,0,HAK1,CLUG_03760 (HAK1)
CLUG_03761,C1_12560C_A,1,DLH1,CLUG_03761 (DLH1)
CLUG_03762,C5_01400W_A,1,SEF2,CLUG_03762 (SEF2)
CLUG_03763,C3_06180C_A,2,TSA1,CLUG_03763 (TSA1)
CLUG_03764,CR_02110W_A,0,MCM6,CLUG_03764 (MCM6)
CLUG_03765,C4_04850C_A,1,CSR1,CLUG_03765 (CSR1)
CLUG_03766,CR_02130W_A,0,ECM4,CLUG_03766 (ECM4)
CLUG_03767,C2_10210C_A,1,RAS1,CLUG_03767 (RAS1)
CLUG_03769,C3_03160C_A,0,N/A,CLUG_03769
CLUG_03770,C3_03170W_A,0,SEC13,CLUG_03770 (SEC13)
CLUG_03771,C3_03180C_A,0,PNP1,CLUG_03771 (PNP1)
CLUG_03772,C5_02780W_A,0,N/A,CLUG_03772
CLUG_03773,C5_02770W_A,0,MSW1,CLUG_03773 (MSW1)
CLUG_03774,C2_00300C_A,1,CKB1,CLUG_03774 (CKB1)
CLUG_03775,C2_00330C_A,0,HIR1,CLUG_03775 (HIR1)
CLUG_03776,C5_02730C_A,0,CIA1,CLUG_03776 (CIA1)
CLUG_03777,C3_04320W_A,1,VAM3,CLUG_03777 (VAM3)
CLUG_03778,C5_02710W_A,0,TRR1,CLUG_03778 (TRR1)
CLUG_03779,C5_02980C_A,0,YPT35,CLUG_03779 (YPT35)
CLUG_03780,C5_02990W_A,0,N/A,CLUG_03780
CLUG_03781,C2_05160C_A,0,N/A,CLUG_03781
CLUG_03782,C1_01300W_A,2,N/A,CLUG_03782
CLUG_03783,C3_00290W_A,0,RPT2,CLUG_03783 (RPT2)
